loss,grad_norm,learning_rate,loss_exit_8,loss_exit_16,loss_exit_24,loss_base_final,loss_total,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
125.70560302734376,15.346948623657227,4.6906474820143884e-05,5.756507396697998,4.593120098114014,3.5907461643218994,2.625,8.147647857666016,0.5326615080079179,370,,,,,,,,,
125.07938232421876,14.290518760681152,4.546762589928058e-05,5.542598724365234,4.527622699737549,3.7091968059539795,2.890625,8.084310531616211,0.5470577649811049,380,,,,,,,,,
124.53489990234375,13.84840202331543,4.4028776978417267e-05,5.4341559410095215,4.4270734786987305,3.4863686561584473,2.59375,7.813780784606934,0.5614540219542918,390,,,,,,,,,
124.64525146484375,14.497681617736816,4.258992805755396e-05,5.047848224639893,4.052711486816406,3.0752921104431152,2.359375,7.108255386352539,0.5758502789274789,400,,,,,,,,,
123.03831787109375,14.046730995178223,4.115107913669065e-05,5.551279544830322,4.679244041442871,3.737797975540161,2.78125,8.199645042419434,0.5902465359006658,410,,,,,,,,,
125.11036376953125,14.6237211227417,3.971223021582734e-05,5.083528518676758,4.13273286819458,3.2832729816436768,2.671875,7.319695472717285,0.6046427928738528,420,,,,,,,,,
124.09249267578124,13.900041580200195,3.827338129496403e-05,5.724184989929199,4.616757392883301,3.641416072845459,2.640625,8.181138038635254,0.6190390498470397,430,,,,,,,,,
123.0702392578125,13.708403587341309,3.683453237410072e-05,5.38556432723999,4.2522807121276855,3.2318203449249268,1.375,7.506424903869629,0.6334353068202268,440,,,,,,,,,
125.4264404296875,13.665345191955566,3.5395683453237414e-05,5.7923760414123535,4.940040111541748,3.8674113750457764,2.84375,8.567399978637695,0.6478315637934137,450,,,,,,,,,
122.97012939453126,14.21256160736084,3.3956834532374105e-05,5.008143901824951,4.041513919830322,3.1551947593688965,2.453125,7.1376166343688965,0.6622278207666007,460,,,,,,,,,
123.75826416015624,13.843918800354004,3.251798561151079e-05,6.358447074890137,5.296262264251709,4.190032482147217,3.0625,9.290003776550293,0.6766240777397876,470,,,,,,,,,
121.5667724609375,13.793388366699219,3.107913669064748e-05,5.187995433807373,4.325563430786133,3.529576063156128,2.71875,7.660038948059082,0.6910203347129746,480,,,,,,,,,
124.5503173828125,13.636860847473145,2.9640287769784175e-05,5.047121047973633,3.9365146160125732,3.0158138275146484,2.125,6.996539115905762,0.7054165916861616,490,,,,,,,,,
121.716455078125,13.813776969909668,2.8201438848920863e-05,5.264459133148193,4.207163333892822,3.2408173084259033,2.265625,7.4250993728637695,0.7198128486593486,500,,,,,,,,,
,,,4.81797981262207,4.004699230194092,3.1756725311279297,1.9375,7.034780502319336,0.7198128486593486,500,7.745614528656006,584.9405,1.891,1.891,,,,,
122.9022216796875,13.347679138183594,2.6762589928057558e-05,5.740856647491455,4.733239650726318,3.5969486236572266,2.5,8.228236198425293,0.7342091056325355,510,,,,,,,,,
123.2306884765625,13.666757583618164,2.5323741007194246e-05,4.716628551483154,3.7088406085968018,2.933011293411255,2.46875,6.636726379394531,0.7486053626057225,520,,,,,,,,,
123.16622314453124,15.073260307312012,2.3884892086330937e-05,5.687076091766357,4.733180522918701,3.8143858909606934,3.03125,8.353516578674316,0.7630016195789094,530,,,,,,,,,
122.36337890625,14.07056999206543,2.2446043165467625e-05,5.220292568206787,4.260225772857666,3.4461803436279297,2.71875,7.578607559204102,0.7773978765520965,540,,,,,,,,,
121.605322265625,13.25769329071045,2.1007194244604316e-05,5.374401569366455,4.2542619705200195,3.167851448059082,1.96875,7.457253932952881,0.7917941335252834,550,,,,,,,,,
121.50941162109375,14.787193298339844,1.9568345323741007e-05,4.802103519439697,3.89339542388916,3.122507333755493,2.34375,6.922843933105469,0.8061903904984704,560,,,,,,,,,
119.7595458984375,13.673239707946777,1.8129496402877698e-05,5.2995381355285645,4.658422470092773,3.715113401412964,2.0625,8.045401573181152,0.8205866474716573,570,,,,,,,,,
121.763818359375,14.801156044006348,1.669064748201439e-05,5.294589042663574,4.360733985900879,3.559257745742798,2.890625,7.755215167999268,0.8349829044448444,580,,,,,,,,,
121.2306640625,13.533378601074219,1.5251798561151079e-05,5.003790855407715,4.120917320251465,3.242708206176758,2.5,7.244341850280762,0.8493791614180313,590,,,,,,,,,
120.995166015625,13.73178482055664,1.381294964028777e-05,5.571110248565674,4.588607311248779,3.650010108947754,2.71875,8.093727111816406,0.8637754183912183,600,,,,,,,,,
122.50648193359375,13.547446250915527,1.2374100719424461e-05,5.131546497344971,4.107527732849121,3.0979132652282715,2.21875,7.19882869720459,0.8781716753644052,610,,,,,,,,,
120.066259765625,15.055941581726074,1.0935251798561151e-05,5.38832426071167,4.525057792663574,3.793058156967163,3.203125,8.064337730407715,0.8925679323375922,620,,,,,,,,,
119.8371337890625,13.667832374572754,9.496402877697842e-06,5.316552639007568,4.7965497970581055,3.5822908878326416,1.484375,8.04380989074707,0.9069641893107792,630,,,,,,,,,
120.5211669921875,14.595429420471191,8.057553956834532e-06,5.164393424987793,4.258996486663818,3.4349277019500732,2.71875,7.542044162750244,0.9213604462839662,640,,,,,,,,,
123.06336669921875,13.172049522399902,6.618705035971224e-06,5.5099334716796875,4.583614349365234,3.6346993446350098,2.828125,8.04942512512207,0.9357567032571531,650,,,,,,,,,
121.09693603515625,14.167224884033203,5.179856115107914e-06,5.523215293884277,4.497528076171875,3.6403069496154785,2.125,8.008338928222656,0.9501529602303401,660,,,,,,,,,
120.5251953125,13.141253471374512,3.7410071942446044e-06,5.073185443878174,4.169047832489014,3.338649272918701,2.71875,7.3750762939453125,0.964549217203527,670,,,,,,,,,
121.02685546875,14.063504219055176,2.302158273381295e-06,5.395716190338135,4.578533172607422,3.513195514678955,1.78125,7.904214859008789,0.9789454741767141,680,,,,,,,,,
121.68966064453124,14.793588638305664,8.633093525179856e-07,4.999317646026611,4.079902648925781,3.314120292663574,2.640625,7.267484664916992,0.993341731149901,690,,,,,,,,,
,,,5.091007709503174,3.8919007778167725,2.9594223499298096,2.21875,6.952239990234375,1.0,695,,,,,15157.2936,0.733,0.046,0.0,135.51224848246403
,,,4.765417098999023,3.964040756225586,3.140118360519409,1.9375,6.959216117858887,1.0,695,7.663453102111816,585.187,1.89,1.89,,,,,
